disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,var.FT,var.SA,var.SB,var.SC,var.SD,var.SE,var.SF,var.SG,var.SH,var.SJ,var.SK,var.SL,var.SM,var.SN,var.SO,var.H,var.P,var.R,var.1,var.2,var.3,var.4,var.5,response
200,SO,22,1,P,1,850,29,1,0,1,2,53,0,0,51.9921875,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,SE,21,1,P,1,50,2,1,0,0,1,8,61,0,35.4296875,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
800,SA,20,1,P,1,500,19,1,0,8,0,10,342,0.139769923,42.3359375,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SD,19,1,P,1,150,9,1,0,16,0,43,0,0,67.171875,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SO,18,1,P,2,250,2,2,0,13,0,41,0,0.25847426,64.125,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,19,1,P,1,200,15,2,0,1,12,23,403,0.045462247,80.578125,1,1,1225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,19,2,P,1,150,5,1,24,15,0,17,32,0,75.09375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SO,21,4,P,1,1650,14,2,0,4,0,14,0,0,65.109375,1,2,1692,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,22,6,P,1,600,14,3,0,19,4,10,0,0.308184608,69.84375,1,3,59,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SA,19,1,P,1,650,34,1,0,6,2,9,0,0.274863302,53.15625,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SA,18,1,P,1,150,5,1,0,9,0,7,123,0.083793472,71.578125,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,17,0,P,1,100,19,1,0,0,0,6,0,0,49.46875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SM,18,1,P,1,100,4,1,0,17,0,6,31,0,54.6484375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0,SA,19,2,R,1,50,5,1,24,8,1,3,217,0.045076398,66.078125,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,SF,31,0,R,1,150,5,1,40,2,0,2,0,0.303312166,63.9765625,1,1,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,SK,27,1,R,1,50,2,1,0,10,0,6,310,0,40.4453125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1,SB,23,1,R,1,200,3,1,0,0,0,8,0,0.318060853,40.3828125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,18,1,R,1,250,7,1,85,6,1,15,217,0.006181572,74.671875,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
360,SL,21,1,P,1,150,1,1,0,15,4,7,124,0.137419649,58.09375,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,1,2100,37,1,0,16,2,6,216,0.230280044,49.25,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,1,250,5,2,0,1,0,5,0,0.378201217,53.078125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SO,22,1,P,1,100,17,1,0,3,3,1,32,0,32.671875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SD,20,1,R,1,1250,17,1,0,13,0,1,1924,0.066177995,33.84375,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
520,SO,20,1,R,7,1000,1,1,154,1,0,3,154,0,27.91796875,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
200,SE,24,1,R,2,500,14,1,0,17,0,2,0,0.079499007,32.5234375,1,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SE,20,1,P,1,500,1,1,0,14,0,54,526,0.008797282,77.578125,2,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
140,SO,17,1,P,1,3600,27,1,0,18,0,11,962,0.110216125,29.4609375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SO,22,1,P,1,150,5,1,0,3,0,9,371,0.680610295,44.8046875,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,24,0,R,2,100,4,1,0,13,0,15,0,0.214265765,38.78125,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
780,SO,27,1,R,1,400,7,1,0,18,2,9,34,0.091563538,80.359375,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1500,SB,23,1,H,1,3550,3,3,30,13,0,16,0,0.244056214,26.47265625,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
340,SO,19,1,P,1,950,25,1,14,4,0,28,156,0,74.75,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
560,SO,22,1,R,1,100,35,1,0,5,1,4,0,0.081513216,35.75,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SE,21,1,H,1,150,2,1,0,2,2,16,0,0.13032456,49.8046875,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
400,SG,25,1,P,1,3050,6,1,0,18,7,13,123,0,35.40625,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
400,SA,19,1,P,1,150,11,1,0,13,1,24,0,0.154545886,82.125,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SM,24,1,P,1,3300,1,2,0,14,6,9,93,0,60.6796875,1,2,1851,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,SO,21,2,R,1,1650,27,1,0,0,0,26,0,0,72.90625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
2,SB,26,1,R,2,750,63,2,36,4,1,25,0,0,73.671875,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
200,SF,18,1,P,1,100,3,1,289,2,0,3,0,0.116569927,58.9453125,1,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
800,SO,20,1,P,1,350,19,1,25,12,0,9,713,0.002409627,14.09765625,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SH,19,1,P,1,250,19,1,25,0,3,28,0,0.028255767,12.94921875,1,0,0,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SL,21,1,R,1,100,18,1,0,0,0,47,0,0.073746249,50.1640625,1,0,30,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,SD,18,1,P,1,100,8,2,0,22,0,10,30,0.41611738,45.5,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SD,39,1,R,1,950,17,1,0,0,4,1,0,0.266168502,44.8203125,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,27,1,R,1,500,19,1,0,17,0,4,0,0.018180444,62.1328125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SO,18,1,P,1,400,12,1,0,18,0,28,0,0,81.0625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SO,19,1,P,1,100,22,1,0,0,0,4,61,0.369948746,78.609375,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SA,20,1,R,1,50,2,1,0,2,2,10,32,0.32295285,4.227539063,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,20,1,P,1,250,17,1,0,13,1,11,0,0,62.4375,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SF,19,1,R,1,250,18,1,0,6,0,4,94,0.070169351,60.59375,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,28,1,R,1,150,1,1,0,0,2,9,0,0,59.375,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,SO,20,1,R,1,150,11,1,0,10,0,6,0,0,56,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
400,SF,20,1,P,1,2850,8,1,0,10,2,10,1426,0,71.921875,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,16,0,P,1,100,5,1,0,4,0,8,32,0,60.609375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1400,SO,31,2,H,1,14850,10,3,1,12,2,4,4587,0,61.671875,1,2,449,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
0,SA,20,3,P,1,1550,27,1,29,26,2,3,0,0.120007404,76.125,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SC,18,1,P,1,200,2,1,0,6,0,44,217,0.073968744,55.296875,2,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1000,SF,21,1,R,2,950,2,1,15,5,2,20,0,0.228696591,74.515625,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2,SB,24,1,R,2,400,13,1,0,23,0,3,185,0.2297093,56.2109375,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
240,SC,20,1,P,1,200,1,3,1,4,1,58,0,0.03397793,33.015625,1,3,241,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,20,2,P,1,950,20,1,0,5,2,32,249,0,71.671875,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,2,150,15,1,0,2,1,17,156,0.373924454,48.515625,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SO,18,1,P,1,150,2,1,0,18,0,6,30,0.029267265,47.59375,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,SO,23,0,R,1,1100,4,1,0,2,0,15,0,0,44.859375,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,SA,19,1,P,1,300,11,1,40,0,1,39,0,0.142855301,57.3515625,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SF,19,1,P,3,250,7,1,0,2,2,4,0,0,50.65625,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SB,21,1,R,1,350,2,1,0,18,0,3,340,0.138496473,53.90625,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
60,SO,18,1,P,1,100,47,1,20,16,0,16,373,0,61.828125,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
200,FT,23,1,P,1,2800,2,1,1,17,2,6,1394,0,38.734375,1,1,602,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SM,37,1,R,1,100,4,1,0,0,2,14,0,0.593221979,39.9375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
800,SA,25,1,P,1,750,46,1,0,8,1,10,0,0,30.65625,1,0,0,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,SO,50,1,R,2,50,39,1,80,0,3,2,0,0.12935633,40.3046875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,SO,18,1,P,1,100,25,1,15,23,0,24,0,0.05169541,45.65625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,SB,20,1,P,1,50,16,1,0,0,1,12,124,0.016138177,81.25,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,21,4,P,1,250,16,1,0,4,2,6,0,0.064504634,54.484375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,FT,18,0,P,1,250,30,1,0,4,0,3,91,0.106198758,81.8125,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,SE,22,1,R,1,200,1,1,0,4,2,11,310,0.39035715,25.39453125,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
400,SL,22,0,R,1,4650,19,1,0,27,1,21,1924,0.17199062,39.59375,1,0,3761,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,18,0,P,1,50,12,1,0,13,0,3,0,0.155238779,38.21875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
120,SC,19,1,P,1,100,17,1,26,4,0,32,0,0.126844241,54.609375,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,18,1,P,1,500,2,1,0,12,0,14,0,0.029279674,74.5,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SJ,17,1,P,1,150,2,3,0,22,0,7,31,0.052043817,53.5,1,0,772,5,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,18,1,P,1,500,4,1,1,8,0,2,0,0.070051564,60.2265625,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SB,20,1,R,1,1300,2,1,0,16,0,6,0,0.462334321,50.421875,1,0,234,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SA,19,1,R,1,350,12,1,0,6,1,35,32,0,20.08984375,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,18,1,P,1,50,13,1,0,5,0,9,0,0,61.3828125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,FT,25,1,P,2,350,5,1,0,23,6,55,0,0,45.78125,1,0,0,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,SO,19,2,P,2,1150,2,1,1,16,2,7,1,0,73.28125,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1000,SO,21,5,P,1,3550,33,1,1,10,0,10,1207,0.009824447,59.140625,1,1,2338,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,SL,18,1,P,1,100,27,1,320,4,0,13,0,0.275774578,36.7890625,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,SD,20,1,P,1,200,19,1,0,3,1,3,310,0.139277366,39.6796875,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
500,SO,18,1,P,2,250,4,2,0,1,0,33,1334,0.127309533,76.828125,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SB,20,1,P,1,100,39,1,18,9,1,3,185,0.067659013,71.71875,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SK,20,1,R,1,250,29,1,0,8,0,2,93,0.090772433,24.4296875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
500,SM,26,1,R,1,750,8,1,0,0,0,15,1,0.141789686,70.109375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,SF,42,1,R,1,4550,5,4,0,0,0,9,1797,0.106955453,43.421875,1,4,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
600,SO,24,1,R,1,5350,25,1,0,0,0,4,1984,0.140968765,56.7578125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,SM,22,5,P,1,200,10,1,0,10,3,39,185,0,84.90625,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,SA,19,1,R,1,200,7,1,0,17,0,27,94,0.511007233,52.4296875,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,23,2,R,1,750,15,2,156,2,2,16,0,0.149807011,54.5078125,1,2,553,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1140,FT,23,0,R,1,750,92,2,0,4,0,3,0,0,37.4296875,1,1,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
360,SB,19,1,R,1,350,16,1,0,5,0,10,0,0.140720437,47.859375,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,31,1,R,1,350,6,2,0,2,0,12,0,0.242762366,45.4296875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SB,19,1,P,2,100,11,1,23,7,1,47,154,0.099925648,83.5625,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
280,SO,18,2,P,1,250,1,1,0,10,0,38,0,0.118647796,64.59375,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SA,19,2,P,1,500,2,1,0,5,0,20,1,0,68.640625,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SA,21,1,P,1,350,10,2,141,12,2,19,0,0,37.875,1,2,588,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SH,22,1,P,1,150,30,1,0,13,3,17,61,0,66.46875,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SE,19,1,P,1,250,4,1,114,17,1,10,123,0.015186343,71.828125,1,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,18,1,P,1,100,27,1,0,10,0,4,0,0.084400273,41.8125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SA,18,1,R,1,150,11,1,0,6,0,16,94,0.147181814,17.56640625,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SM,19,3,R,1,500,5,1,1,14,0,51,0,0,22.8359375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
900,SA,28,1,P,1,250,62,1,1,6,2,13,1301,0.27288586,64.75,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1100,SC,25,1,P,1,300,21,1,0,27,8,6,216,0,69.5625,1,0,1118,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SK,20,2,P,1,100,6,3,0,6,0,3,0,0,57.2734375,2,2,1389,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
200,SO,18,1,P,2,200,25,2,0,8,0,10,498,0,48.4375,1,2,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
300,SH,21,1,R,2,50,19,1,114,4,2,34,464,0,49.6328125,1,0,0,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
500,SB,27,1,R,1,3900,7,1,0,4,1,8,0,0.234631106,73.734375,2,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,SO,22,1,P,1,5500,17,1,0,24,4,30,1859,0.028763967,58.6640625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SA,19,1,P,1,850,11,1,36,17,2,10,186,0.253559394,52.3203125,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SA,23,1,R,1,50,7,1,0,4,0,7,0,0,49.6328125,2,0,0,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,SE,18,1,P,1,50,16,1,0,8,0,1,0,0,98.5625,1,0,0,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,FT,28,1,P,1,50,20,1,0,15,0,3,0,0,51.46875,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
180,SO,18,1,P,2,250,7,1,0,16,0,13,868,0,22.98828125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SH,18,1,R,1,500,3,1,0,14,0,13,0,0.026131194,69.890625,1,0,0,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SB,22,1,P,1,250,14,1,0,2,5,9,0,0,13.47460938,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,FT,19,1,P,1,350,10,2,25,27,1,40,0,0.083196962,75.53125,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SO,16,1,P,1,50,8,1,45,12,0,9,0,0,44.3828125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SF,18,1,P,1,50,17,2,41,10,0,2,155,0,36.7109375,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
180,SL,25,1,P,1,600,26,3,65,0,1,2,962,0.296779083,74.125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,20,1,R,2,100,5,1,0,21,0,15,0,0.088124481,36.5,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SH,21,3,R,1,200,6,1,0,9,3,49,0,0.028670676,69.984375,1,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,19,2,P,1,600,4,3,0,9,1,23,0,0.454321847,35.7890625,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SD,18,1,P,3,1550,3,1,0,16,0,11,31,0.015399335,52.296875,3,1,754,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,21,1,R,1,1050,29,2,39,7,7,2,0,0.309607351,55.0703125,1,2,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,SD,31,2,R,1,50,3,1,0,13,0,18,340,0.081445765,65.484375,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
120,SL,20,3,P,1,500,5,1,0,11,2,17,32,0.021212959,68.8125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,SL,22,4,R,1,1600,2,4,0,15,4,4,528,0.329212926,56.9609375,1,4,1040,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
680,SO,20,1,P,1,500,7,1,0,3,1,3,248,0.034299761,5.708007813,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,39,1,R,1,600,7,2,36,2,0,3,155,0.099233319,56.328125,1,2,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
