"","app_id","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"41",-88,0,"SM",19,0,"P",1.2,300,15,1.06,44.4533333333333,12,3,27,140.33,0.0482738595,77.671875,1.05,0,2.21999999999949,5,-1
"42",80,0,"SA",19,1,"P",1.18,194,13,1,40,3,2,12,109.3,0.0284230103,58.296875,1.04,0,0,3,-1
"43",-55,1,"SF",20,1,"P",1.23,550,6,2,0,15,1,27,0,0.113545652,71.828125,1,2,63,3,-1
"44",53,0,"FT",22,0.9,"R",1.26,485.5,19.77,1.24,58.26,4.04,0.76,6.39,512.42,0.0791726275,35.27640625,1.02,0,2.15999999999961,5,-1
"45",-47,600,"SC",22,3.62,"P",1.46,1311.5,30.81,1.52,11.92,12.34,3.17,19.46,278.12,0.0453811525,23.234375,1,0,491.95,5,0
"46",-90,0,"SM",38,4,"H",1.18,950,18,1,0,4.58,0,6.92,1031.21,0,53.71548828125,1.14,0,0,3,-1
"47",85,0,"SL",19,1,"P",1,200,1,1,35.5583333333333,11,0,7,0,0.1267379709,68.09375,1.07,0,0,3,-1
"48",-89,0,"SO",22,1,"P",1.34,150,14,1,61,12.86,3.29,30,0,0,48.7265625,1,1,513,3,-1
"49",62,1,"SO",18,0.72,"P",1.2,157.5,9.46,1.01,37.315,11,0,23,78.59,0.1678808331,58.375,1.04,0,-6.06235062150517e-13,5,-1
"50",-51,0,"SO",20,0,"P",1.24,449.666666666667,13,1,34,12,3,53,168.8825,0,76.234375,1,0,0,3,0
"51",67,140,"FT",17,0.68,"P",1.63,662.5,26.5685714285714,1.48,130.04,16.14,0.27,38.4,322.716,0,67.78125,1,0,66.91,5,1
"52",45,1,"SC",23,6,"R",1.348,1900,30,1,39.15,13.7425,0,30.55,0,0.0776888279,68.328125,1,0,0,3,0
"53",-82,800,"SO",23,0,"P",6,1500,5,13,259.17,17,7.575,76,1303.53,0,70.03125,5,8,1454,3,0
"54",64,0,"SO",23,4,"R",1.3,1041,8,1.35,0,4.28,2,9.42,501.38,0,59.84375,1.14,0,415.38,5,3
"55",-56,1,"SB",20,2,"P",1.212,355.5,36,1,72.886,11.26,1.4,33.23,485.81,0.1601267522,75.828125,2,0,0,3,0
"56",74,1,"SL",17,0.91,"R",1.32,252.25,14.4,1.05,46.86,11.35,0.19,14.47,231.52,0,30.25390625,1.1,0,0.529999999999433,5,-1
"57",-44,800,"SH",20,1.208,"P",1.12,50,15,1,1,11,1.488,11,328.46,0,47.0078125,1,1,42,3,0
"58",61,0,"SG",20,2,"P",1,750,6,1,20.08,11,2.03,63,62,0.0065730454,63.9296875,1,1,354,3,2
"59",70,0,"SO",30,0.94,"P",1.226,950,14,1,45.6366666666667,24,11,37,682,0.0527717074,78.921875,1.1,0,0,3,-1
"60",106,1,"SL",22,0,"P",1.37,1500,19,1,33.05,19,6,93,0,0.1978847003,49.640625,1.08,0,0,3,-1
"61",94,0,"SD",21,0,"R",1.54,729.5,11,2.24,635,10.52,2.27,16.72,615.91,0.0710863429,29.73828125,1,0,128.395,5,2
"62",111,1,"SD",29,1,"H",1.38,100,83,2,251.45,5.875,0,14.02,747.59,0.3677603146,63.859375,1.21,0,0,3,-1
"63",-104,0,"SO",19,0.8,"P",1.15,449.5,13.36,1.17,7.7,9,2,4,109.62,0.1249696335,72.109375,1.05,0,-5.91739990341011e-13,5,-1
"64",114,0,"SO",18,0.53,"P",1.21,164.083333333333,11.47,1.02,32.81,12,0,8,45.55,0,64.421875,1.04,0,-6.39204245089786e-13,5,-1
"65",-118,500,"SO",21,2.73,"R",1.156,728.5,23.01,1.15,21.88,2.84,1.28,6.59,537.49,0.0121719835,52.2890625,1,0,97.3749999999998,5,-1
"66",-120,120,"SB",19,0.58,"P",1.78,613.5,9,2,255.55,13,1.25,57,477.12,0,34.359375,1,1,0,1,-1
"67",115,0,"SA",23,0,"R",1.16,622.625,29.2354545454545,1.11,41.8,3.68,0.87,5.79,588.83,0.1037878948,53.7265625,1.01,0,43.76,5,-1
"68",116,0,"SA",21,4,"P",1.29,950,11,2,42.06,13,4.14,44,1116,0.0387659803,47.0859375,2,1,1320,3,1
"69",-99,0,"SC",18,0,"P",1.21666666666667,100,9,1,0,16,0,28,148.09,0.2982739927,48.890625,1,1,6,3,3
"70",-95,0,"SE",18,0.414,"P",1.29,274,34.0154545454545,1.08,74.785,18,0,10,204.772,0,86.953125,1.01,0,2.13999999999987,5,-1
"71",-108,400,"SB",18,0.47,"P",1,409,1,1.16,0,4,0.3,5,221.41,0.0950659849,35.953125,1,0,10.86,5,1
"72",-101,0,"SO",23,2,"P",1.13,679.5,26,1,20.63,1,2,6,446.602,0.0755404839,66.71875,1,0,0,3,1
"73",96,960,"SM",46,1.17,"R",1,950,3,3,74.79,2.98,0,2,805,0,43.2265625,2,0,0,3,1
"74",92,1,"SL",22,4,"R",1.23,350,16,1.19666666666667,32.05,12.87,2,19.9,0,0.0875395227,48.28125,1.05,0,37.9099999999998,5,-1
"75",91,0,"SB",19,1,"R",1.21,222,20.3066666666667,1.04,43.81,13.0425,0.6,20.77,172.38,0.2540849233,71.3125,1.04,0,2.09999999999946,5,-1
"76",-102,0,"SE",22,5,"P",2,3900,3,1,0,12,1,1,0,0.0567737137,62.484375,3,0,0,3,1
"77",110,0,"SO",18,0.64,"P",1.286,284.916666666667,25.48,1,50.44,26,0.14,4,268.49,0.0270535915,50.9765625,1.07,0,0.0699999999994233,5,-1
"78",-93,0,"SA",20,0,"R",2,830.5,3,3,237,8.24,2.03,10.56,618.1225,0.6159624867,45.1015625,3,3,363,3,0
"79",-113,0,"SO",16,0,"R",1.26,313,30.926875,1.02,45.025,9.71,0.04,18.25,293.54,0.2745507667,60.7109375,1.05,0,5.68999999999953,5,-1
"80",117,0,"SO",28,1,"R",1.11,932,20.44,1.12,30.59,2.61,0.51,7.94,898.925,0.3383732364,65.84375,1,0,19.52,5,1
"81",119,1,"SL",19,1,"P",1.47,500,10,2,44,9,0,22,0,0.0994428329,68.78125,2,2,1150,3,0
"82",-144,0,"SA",20,1.3,"R",1.18,575.875,24.97,1.03,24.785,11.69,1.17,18.14,305.1,0,67.53125,1.01,0,5.48999999999951,5,-1
"83",147,0,"SO",20,1,"P",1.63,354.5,11.99,1.44833333333333,148.17,2,1.205,15,218.2,0,9.8125,1,0,93.07,5,1
"84",-154,1,"SN",34,0,"R",1.47,4150,13,1,109.6,13.065,7,15.35,1230.4,0.1422919775,21.40234375,1.12,0,0,3,-1
"85",-138,500,"SO",18,0.6,"P",1,203,5,1.18,40,12.03,0.47,13,102.12,0.1026236699,26.87109375,1,0,10.5533333333333,5,2
"86",128,0,"FT",22,1.36,"R",1.21,1062.25,30.34,1.26,31.34,2.9,0.78,5.57,693.46,0.0967883989,45.28490234375,1.02,0,19.9899999999997,5,-1
"87",129,0,"SO",19,1,"P",1.97,2103,29.11,2.03,146.903333333333,16,26,4,1041.22,0,17.1328125,1.08,0,308.86,5,-1
"88",140,1,"SC",19,1,"P",1.46,2043,28.94,1.43,30.63,12.3,10,10,1246.1,0.3780874815,28.35546875,1.08,0,288.99,5,4
"89",141,0,"SB",22,3,"P",1,3450,2,2,25,1,2,11,1132.24,0.1119794536,53.484375,1,2,3809,3,1
"90",-153,560,"FT",18,0.76,"P",1.52,687.75,30.41,1.29,289.235,7.38,0,2,379.502,0.0034893525,53.578125,1.17,0,13.1299999999997,5,-1
"91",-156,0,"SA",17,0,"P",1.23,257.638888888889,18.1083333333333,1,56.29,12,0,37,136.43,0.0338882339,73.25,1.05,0,-6.3948846218409e-13,5,-1
"92",-155,0,"SG",32,0,"R",1.21,576,25,1,165,5.26,1.64,5.97,839.75,0.0863910203,48.390625,1,0,0,3,1
"93",-123,1,"SH",21,4,"P",1.17,2400,16,2,97,2,1,3,343,0,71.40625,1,2,2388,3,0
"94",-150,0,"SA",23,4,"R",1.15,1135.5,28.3954545454545,1.17,23.68,2.49,0.9,7.86,619.485,0.1067795982,54.7578125,1,0,367.13,5,-1
"95",-139,1,"SL",25,2,"R",1.16,760.5,25.94,1.18,21.33,1.75,1.11,5.61,629.54,0,43.21875,1.01,0,61.3699999999998,5,-1
"96",-133,0,"SN",31,1,"R",2.97,200,12,3,230.15,13.44,5.27,19,555.7,0.6877440494,20.9296875,3,1,0,1,1
"97",135,1,"SO",29,1.06,"R",1.16,1445.5,31.82,1.07,21.38,1.35,0.42,5.1,956.2,0.2099019224,60.078125,1,0,19.7599999999997,5,-1
"98",-124,820,"SO",32,1.24,"R",1.37,1700,7,1,0,10.77,1.6,11.33,124,0.1811588686,48.285244140625,1.23,0,0,3,3
"99",-142,0,"SF",21,1,"P",2,1057.86666666667,5,2,0,19,3,24,431.890666666667,0.2639586972,43.3046875,3,2,604,3,0
"100",131,1,"SD",18,0.38,"P",1.22,426.5,35.2404545454545,1.23,34.38,15,2,53,287.9575,0.0246184738,55.578125,1.02,0,3.85999999999991,5,-1
"101",-145,1,"SB",21,0,"P",1,500,1,1.95,50,15,5,7,496,0,63.2265625,2,0,120.103333333333,5,0
"102",143,0,"SO",23,1,"P",1.2425,604,17.9,1.1,12.48,14.08,2.42,13,194.22,0.0325951611,40.953125,1.05,0,18.5499999999996,5,-1
"103",-130,1,"SC",17,0,"P",1.28,2785.5,45.76,1.5,40.19,17.73,11,20.55,741.54,0,60.0546875,1,0,44.8299999999998,5,-1
"104",151,0,"SA",19,0,"P",1.25,150,9,2,38.825,7,3,23,213.61,0.0982507756,83.9375,1,1,0,3,1
"105",-148,0,"SA",18,0,"P",1,652.868055555556,2,3,13.92,12,0,59,169.19,0.0639404042,48.0234375,1,2,0,3,-1
"106",162,1,"SB",20,1.09,"P",1.246,1974.5,30.69,1.62,64.64,15,15,7,1073.47,0.0650839009,64.1875,1.09,0,137.75,5,-1
"107",-164,0,"SM",31,2,"H",1.22,1450,10,1.3725,0,9.36,3.39,1,402,0,83.265625,1,0,388.18,5,1
"108",-178,1,"SK",18,0.21,"P",1.32,489.433333333333,33,1,43.5233333333333,27,0,8,330.713333333333,0,46.3359375,1.06,0,0,3,-1
"109",-193,0,"SM",40,1,"H",1.55,39100,10,1,0,15.394,7,22.53,3596,0.0346307023,48.53125,1,1,1246,3,4
"110",-165,1,"SO",18,0,"P",1.04,251,13.155,1.01,27.293,12.5584444444444,0,16.7333333333333,136.29,0,82.015625,1,0,0.119999999999857,5,0
"111",180,0,"SC",36,1,"H",1.43,4700,17,1.68,33.74,11.29,1,25.38,124,0.0278516425,80.25,1.08,0,567.51,5,-1
"112",-195,0,"SC",20,2,"P",1.3,659,33.4408712121212,1.29,27.665,26,2,3,233.93,0,70.1875,1.06,0,198.213333333333,5,-1
"113",-168,200,"SB",18,0.44,"P",1.19,241.25,15.2166666666667,1.07,55.36,22,0,7,144.706666666667,0.0443539924,31.1640625,1,0,8.29999999999991,5,0
"114",160,0,"SA",30,0,"R",1.25,1224.75,22.59,1.29142857142857,25.31,2.88,0.84,4.73,1094.975,0,53.26310546875,1.01,0,53.5199999999997,5,-1
"115",191,2,"SC",20,1,"P",1,750,2,1,271,1,0,13,0,0.2038313127,72.171875,1,0,0,3,0
"116",179,1,"SK",18,0,"P",1.32,500.433333333333,33,1,38.2033333333333,27,0,10,274.343333333333,0,46.4296875,1.06,0,0,3,-1
"117",-192,0,"SO",23,0,"P",1.296,582.5,23.4566666666667,1.11,38.11,0,0.95,7,333.373333333333,0,68.234375,1.03,0,6.63999999999957,5,-1
"118",188,0,"SO",18,0.64,"P",1,100,4,1,46.81,9.34333333333333,0.176666666666667,13.21,124,0.0924624477,27.51953125,1,0,0,3,1
"119",-163,0,"SA",25,0,"R",1.86,1410.16666666667,10,2.39,220.13,12.19,7,11.14,1092.83,0.6388383247,31.83203125,1.14,0,221.1,5,-1
"120",166,1,"SM",21,3,"H",1,1596,3,1,161,9,2.77,21,627.72,0.2453958509,59.578125,1,0,705.6,5,2
"121",175,0,"SO",20,2,"P",1,447.5,5,1,1,0,0,9,154.6975,0.0005284478,55.4453125,1.09,0,0,3,-1
"122",174,0,"SO",17,0,"P",1.27,331.833333333333,29.14,1.01,64.23,4,0.12,2,358.98,0.2380429762,56.40625,1.1,0,0.409999999999536,5,-1
"123",-190,0,"SD",28,0,"R",1.18,500,26,4,75,15.515,11,23.57,496,0.0433898767,50.015625,1.12,0,0,3,-1
"124",186,160,"SB",18,0.5075,"P",1.276,669.666666666667,19.735,1.08,17.16,21,0,32,151.02,0,76.9375,1.02,0,-6.09077233093558e-13,5,-1
"125",161,0,"SA",30,0,"R",1.25,1224.75,22.59,1.29142857142857,25.31,2.88,0.84,4.73,1094.975,0,53.26310546875,1.01,0,53.5199999999997,5,-1
"126",176,100,"SN",26,0,"P",1.16,500,22,1,0,10,6,5,661.46,0.0897657545,50.25,1.2,0,0,3,3
"127",167,0,"SL",22,5,"P",1,700,1,1,1,23,4.15666666666667,33,1,0.1289645131,61.296875,2,1,275,3,1
"128",-171,0,"SO",17,0,"P",1.306,396.083333333333,31.23,1.03,27.95,24,0,46,251.73,0.0334227048,51.125,1.11,0,1.3099999999995,5,-1
"129",-183,0,"SA",20,1,"R",1.2,227,23,1,48.2066666666667,9.465,0.87,14.6066666666667,259,0.2184336903,45.859375,1.1,0,0,3,-1
"130",157,0,"SO",24,1,"P",1.196,377.5,27.28,1.08,42.56,5.26,1.27,10.87,345.29,0,44.265625,1.06,0,12.0299999999996,5,-1
"131",158,0,"SO",18,0.58,"P",1.24,229.5,39,1,47.9,19,0.21875,24,271.885,0.0531248706,74.8125,1.03,0,0,3,-1
"132",-169,0,"SO",20,0,"P",1.26,541.5,13,2,0,12,2,24,118.81,0.1349572488,68.65625,1,1,0,3,-1
"133",194,0,"SC",18,0,"P",1.2,615.5,7,1,8.39,23,0.76,76,133.25,0.1067583885,67.328125,1.07,0,1.20999999999942,5,-1
"134",-198,660,"SA",25,1.17,"P",1.15,1520.5,18,1.55,17.06,15.73,5.13,3,659.07,0.014480763,77.171875,1.04,0,105.81,5,-1
"135",213,0,"SC",20,2,"P",1,6000,6,2,30,14,2,29,1136.12,0.1214747704,64.234375,2,1,1950,3,0
"136",-203,0,"SN",21,1,"P",1.18,640,22.44,1.11,38.185,2,2,2,344.026666666667,0.1106034394,47.3046875,1.08,0,15.9999999999995,5,-1
"137",-216,1,"SD",40,2,"H",1.43,18300,11,2,0,7.33,4,8.21,7006,0.0109608835,35.7421875,1.34,0,0,3,4
"138",208,0,"SC",18,0,"P",1.22,150,7,1,35.41,1,1,11,1,0,53.1015625,1.08,0,0,3,-1
"139",-222,500,"SO",21,2.655,"P",1.43,350,25,3,0,17,4.93,13,0,0.1028900587,70.140625,1,3,1034,3,-1
"140",-215,700,"SO",19,0,"P",1.82,500,9,4,254,7.0475,0,21.855,681,0.319299262,64.84375,1,1,0,1,2
"141",-218,0,"SO",20,0.98,"P",1.19,290,11.26,1.18,43.77,8.62,1.18,8,164.32,0.0746849158,21.703125,1.09,0,-5.28359578311210e-13,5,-1
"142",210,0,"SC",20,1,"R",1.2,370.166666666667,14.75,1.13,30.22,13.01,0.9,14.47,161.85,0.2206156091,37.4609375,1.06,0,-5.15854026161833e-13,5,-1
"143",-201,640,"SC",29,0,"R",1.28,749.5,26,1,56.41,4.62,1.63,6.95,1080.68,0.0538085662,47.21875,1.05,0,0,3,-1
"144",-223,0,"SA",23,0,"P",1.24,1850,14,2,30,24,4,49,992,0,59.1015625,1,1,0,3,-1
"145",219,1,"SD",23,0.91,"R",1.16,630.5,21.068,1.21,49.2,2.82,0.99,6.44,621.59,0,28.2265625,1.1,0,0.509999999999634,5,-1
"146",-199,1,"SM",22,4,"R",1.15,1769,58,1,22.71,8,4,31,664.32,0,63.5546875,1,1,827,3,3
"147",212,300,"SK",21,1.38,"R",1.18,731.5,21.416,1.2,26.3,5.77,1.02,5.76,621.71,0.0087860486,47.2421875,1.04,0,21.8299999999996,5,-1
"148",217,1,"SO",23,2.23,"R",1.14,991,28.08,1.13,23.89,2.36,0.9,7.25,601.615,0.3126287283,51.4375,1,0,258.49,5,-1
"149",200,0,"SA",23,4,"P",1.27,950,32,4,0,13,6,12,61,0.1053873827,47.828125,1,2,0,3,1
"150",211,260,"SO",19,0.95,"R",1,202,5,1.12,61.22,9.71,0.6475,15.37,187.836666666667,0.0460027052,46.8984375,1,0,27.94,5,2
"151",197,0,"SK",25,1.2,"P",1.19,2416,65,1,27.58,27,7,6,832.71,0.0617304108,91.125,1.03,0,0,3,-1
"152",205,0,"SD",19,1,"R",2,573.166666666667,4,1,230,7.01,0,11.83,299.95,0.356764555,40.765625,2,1,11,3,1
"153",202,2,"SO",21,1.19,"R",1.16,474,20.46,1.06,30.24,12.78,1.17,18.25,225.223333333333,0.1879235147,74.875,1,0,20.17,5,0
"154",-249,0,"SF",21,1,"P",1.13,200,11,3,46,8,4,4,459.07,0.4242882133,43.96875,1,2,0,1,4
"155",236,1,"SO",31,1.13,"R",1.17,1436.25,40,1,23.4,2.14,0,5.2175,942.84,0.258034437,38.53125,1.02,0,0,3,-1
"156",-256,0,"SO",37,0,"R",1.3,1675.5,30.68,1.72,35.79,8.1,6.01,6.39,1123.55,0.3382996237,61.125,1,0,175.513333333333,5,0
"157",254,0,"SO",20,1,"P",1.19,205,12.7185714285714,1.02,40.89,8.34,1.38,12.15,139.7,0.1185319114,49.265625,1.11,0,-5.74402747588465e-13,5,-1
"158",-234,0,"SC",19,1,"P",1.06,558,11.19,1.155,8.32,7,1,5,175.323333333333,0.1239608447,63.9453125,1,0,0.219999999999879,5,0
"159",231,1,"SA",22,4,"P",1.275,400,25,1,0,18,3.36,51,373,0.0271141469,38.984375,1,1,725,3,0
"160",235,300,"SO",19,0.88,"P",1.08,414.166666666667,14,1,19,11,0,34,194.67,0.0362955423,74.75,1,0,0,3,1
"161",-233,0,"SH",28,0,"P",1.14,2425,25,1.56,1,17,10,9,1439.43,0,57.5078125,1,0,321.67,5,0
"162",-232,0,"SM",24,2,"P",1.11,2099.5,18,3,14.8,18,6,25,767.066666666667,0,71.578125,1,2,1213,3,0
"163",-248,0,"SM",20,1,"P",1.05,670.166666666667,9,2,18.41,12,2,15,205.276666666667,0.0369781994,64.390625,1,1,0,3,4
"164",-225,1,"SO",20,2,"P",1.1325,472.25,7,1,0,11.88,3,4,309.705,0,61.5625,1,0,0,3,1
"165",-242,0,"SD",22,1,"P",1.21,991.5,19,1,18.22,27,4,7,565.875,0,44.1875,1,0,0,3,1
"166",230,2,"SO",19,0.78,"P",1.02,167,10.92,1.02,30.52,14.0442857142857,0.52,14.248,78.97,0.1067439858,52.3515625,1,0,3.5699999999999,5,0
"167",247,0,"SM",22,1,"P",1.08,2076.5,30.41,1.4,22.54,1,5,13.4975,902.22,0,93,1,0,331.9,5,1
"168",245,0,"SL",20,3,"P",1.20666666666667,2350,23,2,30.7766666666667,0,4.24,2,247,0,57.21875,1,1,1920,3,1
"169",244,1000,"SL",26,0,"P",1.42,350,10,3,0,23,8,24,310,0.0258136083,29.3515625,1,0,0,3,1
"170",240,1,"SD",23,1,"R",1.16,1061,28.11,1.1,20.14,2.01,0.72,7.37,949.705,0.0070633173,60.515625,1.01,0,10.7899999999997,5,-1
"171",226,0,"FT",26,0,"P",1.17,726,29.75,1.24,36.8166666666667,8.14,2.46,7.73,520.62,0,58.6151953125,1.07,0,24.9299999999997,4,-1
"172",250,0,"SF",19,1.02,"R",1.14,661.75,26.15,1.15,28.53,5.65,1.25,6.66,605.85,0.3696014397,54.7421875,1,0,34.5599999999996,5,-1
"173",-241,0,"SO",22,1,"R",2,833.7,6,1,65,4.748,0.91,7.99,535.806666666667,0.1734847398,57.5234375,3,1,504,3,1
"174",275,1,"SO",20,0.88,"P",1.12,220,16.43,1.06,62.374,7.525,0,10.58,194.365,0.2176024243,43.1328125,1,0,16.8,5,1
"175",265,1,"SO",21,1.25,"P",1.18,950,10,1,30,28,3,10,351.24,0.2730471147,60.953125,1.05,0,0,3,-1
"176",-259,540,"SO",20,1.9,"P",2.12,642.5,37,1,143.31,11.46,2.02,21.11,361.904,0.0155720986,40.59375,3,0,257.02,5,1
"177",273,0,"SO",18,1,"R",1.286,230.083333333333,28.88,1.01,38.43,13.26,0.21,14.1833333333333,163.88,0,56.78841796875,1.04,0,3.32999999999941,4,-1
"178",-276,0,"SA",19,0,"P",1.19,148,11.39,1.02,31.275,12.635,0.706666666666667,11.62,75.11,0.0525850855,36.203125,1.03,0,0.759999999999425,5,-1
"179",-260,0,"SA",18,0,"P",1.15,534.388888888889,9,1,6.51,17,0,40,175.14,0,59.5390625,1.07,0,0,3,4
"180",277,600,"SB",20,1.43,"R",1.25,462.5,17.66,1.07,28.23,13.2725,1.06,22.12,218.65,0.1916109626,71.09375,1.06,0,13.1999999999995,5,-1
"181",-268,0,"SL",21,3,"P",1,950,5,1,1,0,0,3,493.595,0.0285651879,69.5625,1,0,0,3,2
"182",263,0,"SB",19,1,"P",1.29,307.5,11,1.13,40,4,3,4,167.6725,0.1868432141,30.79296875,1.12,0,11.5399999999995,5,-1
"183",-278,0,"SB",18,1,"P",1.18,225.25,29.63,1.01,43.4933333333333,4,0.1,5,183.165,0,69.7764453125,1,0,2.13043478260855,5,0
"184",-272,2,"SH",18,0,"P",1.22,545.138888888889,36,1,35.2,7,0,34,450.41,0.0569671206,73.421875,1.08,0,0,3,2
"185",-280,1,"SO",19,0,"P",1,228.833333333333,4,1,34,8.45857142857143,0,15.725,186.7,1.0710261688,54.859375,1.11,0,0,3,-1
"186",274,0,"SB",30,1.08,"R",1.19,746,11,1,32.1,2.95333333333333,0.88,9.19,867.34,0.1345534017,74.3125,1,0,0,3,1
"187",-299,700,"SB",23,1.76,"R",1.21,801.875,9,1,16.146,2.79,0.89,6.35,632.59,0.2263101987,58.9453125,1.02,0,0,3,-1
"188",-319,0,"SO",17,0,"P",1.19,148.125,11.84,1.02,32.27,13.94,0.1,4,40.54,0.052284813,40.8515625,1.04,0,-5.98276983510004e-13,5,-1
"189",309,0,"SO",30,0,"R",1.2,939.25,31.2066666666667,1.74,43.87,3.12,1.93,5.18,893.6,0.339156392,38.8125,1.06,0,14.6999999999997,5,-1
"190",301,0,"SH",19,1,"P",1.18,500,9,3,30,23,2,10,358.13,0,57.390625,1,1,0,3,4
"191",-313,0,"SO",21,2.49,"P",1.34333333333333,500,27,1,24.52,7,4,33,155,0.0337905926,53.8125,1,1,1220,3,-1
"192",-306,0,"SG",24,0,"P",2.41,983.5,13,3,689,19,6,23,491.63,0.1391638997,61.0703125,3,0,0,3,1
"193",311,0,"SF",17,0,"P",1.23,336.875,33.6246666666667,1.02,38.15,6,0,12,265.65,0.0379615118,64.875,1.01,0,-5.54507550987182e-13,5,-1
"194",-305,1200,"SN",23,2,"P",1.44,800,9,4,46,25,5,81,776,0.1410351433,72.546875,1,2,1,3,3
"195",294,0,"SO",19,1,"P",1.23,250,12,1,1,22,1,10,35.49,0.0279518446,84.625,1,1,2,3,-1
"196",298,500,"SB",21,1.24,"R",1,547.5,3,1,97.7975,10.1166666666667,1.01,18.9141666666667,421.54,0.6305130385,71.734375,1.3,0,0,3,-1
"197",-290,680,"SD",27,0,"H",1,2612,2,2,0,12.3,7,14.99,1152.38,0.4258581484,49.2734375,1,1,15,3,4
"198",289,1,"SO",19,2,"R",1.24,267,28.494,1,47.12,13.7166666666667,0.76,19.91,167.635,0.1207500766,67.140625,1.03,0,-3.93356458516791e-13,5,-1
"199",-310,0,"SF",18,1,"P",1,6600,4,2,130,14.2955,10,29.9575,0,0.0160215503,78.296875,2,1,0,3,2
"200",308,0,"SM",23,5,"R",1.29,100,13,2,0,10.52,3,17.98,368.18,0,35.234375,1,2,684,3,-1
"201",283,1,"SL",26,1.94,"P",1,3200,6,3,0,11.065,9,5,1735,0.049869619,56.9296875,1,2,960,3,1
"202",-317,1,"SD",20,0,"P",1,2450,2,1.78,1,26,3,22,726.6,0.1863745833,55.5625,1,0,357.574,5,1
"203",315,1,"SO",19,0,"P",1,316.5,5,2,89,12,2,16,191.38,0.0954345851,75.90625,1.11,0,0,3,-1
"204",304,0,"SF",18,0,"P",1,285.833333333333,2,1.16,25,9.94,0,12.995,71.3833333333333,0.0682869942,24.45703125,1,0,9.9399999999999,5,0
"205",291,0,"SA",20,2,"R",1.13,434.9,27.746,1.03,41.44,12.41,1.09,18.5,311.7875,0.0638384211,79.234375,1.06,0,12.5899999999996,5,-1
"206",307,2,"SA",21,1,"P",1.21,351.5,44,1,37.36,11.9616666666667,2,16.64,322.323333333333,0.0916146927,37.7890625,1.02,0,0,3,-1
"207",286,0,"SB",18,0.7125,"P",1.33,246,53,1,58.675,9,0,13,341.423333333333,0.4232385475,31.06640625,1.135,0,0,3,-1
"208",-303,300,"SL",33,0,"R",1.34,1035,34,1,46.2,2.95,1.67,6.42,787.24,0.0027157705,23.74609375,1,0,0,3,1
"209",295,400,"FT",44,1.12,"R",1.24,2100,28,1.57,0,4.77,3.93,5.93,1210,0.1088483338,48.375,1.1,0,35.3999999999998,5,-1
"210",-296,1,"SL",27,3,"R",1.12,2250,70,2,36.8766666666667,9,0,17.44,713,0.4421318909,57.125,1,1,1819,3,4
"211",-282,1,"SA",33,0,"R",1,628.5,3,1,160,2.54,0,5.2375,841.838666666667,0.0821456143,48.53125,2,0,0,3,0
"212",343,0,"SC",18,0,"P",1.19,176.196428571429,10.43,1,36.35,13.79,0.12,9,65.1575,0,34.203125,1.03,0,-5.90603121963795e-13,5,-1
"213",-346,10,"SO",17,0.67,"P",1.316,306,38.6413333333333,1.01,43.725,10,0.06,15,269.813333333333,0.0797481062,66.328125,1.03,0,-5.76676484342897e-13,5,-1
"214",-323,0,"SO",17,0.63,"P",1,150,1,1.08,30.325,3,0.2,23,63.59,0.0757743677,80.609375,1.03,0,0.00999999999945203,5,-1
"215",-337,0,"SC",19,0,"P",1.18,100,18,1,33.5333333333333,11,1,23,172.13,0,60.671875,1,1,121,3,3
"216",-330,1,"SN",22,0,"P",1.29,589.5,7,1,90,0,0,13.3116666666667,415.63,0.2713300167,57.5390625,1.14,0,0,3,-1
"217",-324,0,"SA",19,0,"P",1.24,390.308333333333,31,1,29.605,21,0,10,261.92,0,20.328125,1,1,14,3,-1
"218",345,1,"SA",21,1.11,"P",1.24,442,13,1.07,1,3,1.64,13,258.39,0.0949819081,34.2265625,1.02,0,38.9299999999995,5,-1
"219",-360,0,"SO",23,0,"R",3,250,2,2,185,9.57,0,14.26,62,0.0303861951,45,5,0,76.33,2,0
"220",-320,0,"SO",43,1.3,"H",2.08,5150,34,1,113.07,14.23,5,22.85,154,0.0115713802,90.078125,2,0,0,3,2
"221",341,1,"SO",21,1.33,"P",1.3,614.75,22.83,1.12,10.565,21,2.21,13,186.36,0.2622215869,33.2578125,1.02,0,3.18999999999957,5,-1
"222",-338,0,"SB",22,2,"P",1.3,870.714285714286,35,1,16.415,17.21,4,20,275.32,0.1765374956,57.9453125,1.02,0,0,3,-1
"223",-342,0,"SN",29,1,"R",1.17,834.5,57,1,43.93,4.3,1.33,5.88,825.3,0,26.1875,1,0,0,3,1
"224",-358,1,"SO",17,1,"P",1.51,320.833333333333,23.1583116883117,1.04,182.92,0,0.13,8.18,295.2025,0,21.37109375,1.12,0,13.1999999999997,5,-1
"225",350,800,"SB",45,1.21,"R",1.31,250,18,2,40,8.05,6,9.61,465,0.2662298642,38.671875,1.07,0,45.1099999999997,5,-1
"226",333,11,"SD",18,1,"P",1.64,458.25,15,2,272.12,4.138,0.65,1,368.535,0.3506224779,55.28125,1,1,0,3,2
