"","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","var.FT","var.SA","var.SB","var.SC","var.SD","var.SE","var.SF","var.SG","var.SH","var.SJ","var.SK","var.SL","var.SM","var.SN","var.SO","var.H","var.P","var.R","var.1","var.2","var.3","var.4","var.5","response"
"6694",0,"SO",18,0,"P",1,1650,8,2,25,24,0,11,588,0.0439655446,39.609375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6697",480,"SC",24,5,"P",1,1850,15,2,0,27,4,17,0,0.0992519313,41.2265625,1,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"6699",0,"SA",19,1,"P",1,1300,3,1,1,0,1,6,1,0,82.046875,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"6701",1,"SA",19,1,"P",1,150,16,1,36,17,1,25,0,0.0099972928,42.484375,1,0,709,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6702",0,"FT",18,2,"P",1,350,6,1,20,3,0,3,0,0,68.78125,2,0,0,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"6703",500,"SO",22,0,"R",1,500,2,2,0,7,0,33,155,0.0831932649,39.0546875,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"6704",1,"FT",30,1,"P",3,200,15,1,0,11,0,4,403,0,24.68359375,1,0,0,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"6705",0,"SO",22,0,"R",1,350,4,2,34,18,2,12,342,0.0672747612,70.390625,2,0,37,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6706",0,"FT",22,1,"P",1,950,23,1,1,9,0,5,0,0,91.40625,1,0,0,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"6707",1,"SO",23,0,"P",2,400,11,2,26,6,3,18,404,0.0963543355,32.9140625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
"6708",0,"SO",25,0,"R",1,150,10,2,155,4,0,2,1055,0.3478665175,53.3046875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6709",0,"SB",19,1,"R",2,250,39,1,0,17,0,11,123,1.2113239132,16.97265625,1,0,872,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"6710",0,"SO",17,0,"P",1,500,2,1,1,11,0,10,30,0,38.625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6711",1,"SO",20,2,"R",1,100,18,1,160,16,0,8,1487,0.0371867764,61.265625,2,0,455,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6712",0,"SH",24,1,"R",1,1500,12,1,50,9,0,6,0,0,27.07421875,2,0,1138,4,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"6713",0,"SO",19,3,"R",1,500,28,1,0,16,2,7,62,0.0492341124,52.046875,1,0,1431,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6714",0,"SO",22,1,"R",2,100,23,1,105,6,2,7,1,0.1700848648,34.234375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6715",0,"SO",19,1,"R",1,14850,30,1,0,14,0,4,868,0.0280573845,59.6484375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6716",0,"SE",22,3,"P",1,10250,3,3,36,16,1,13,464,0,57.484375,1,0,0,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"6717",0,"SC",21,3,"P",1,500,27,1,0,2,0,53,155,0.1136828535,63.921875,1,1,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6718",1,"SA",19,2,"P",1,500,13,1,0,15,1,26,61,0.0585507867,77.546875,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6719",1,"SB",20,3,"P",1,600,19,1,75,13,3,13,1023,0.0557912015,88.78125,1,1,1188,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6720",0,"SD",27,1,"P",1,500,2,2,0,3,3,5,217,0.2647195887,43.1875,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"6721",0,"SM",18,1,"R",1,500,65,1,0,7,0,6,29,0,52.3359375,1,0,1118,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"6722",1,"SG",25,1,"R",1,100,2,1,0,13,0,14,217,0.1332549429,52.140625,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"6723",1,"FT",22,0,"P",1,500,25,1,30,16,2,51,0,0.1259881733,25.84765625,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"6724",0,"SO",21,1,"R",1,400,8,2,0,3,0,15,1,0.1273088027,21.53515625,2,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"6725",0,"FT",20,1,"P",2,50,12,1,134,21,0,8,0,0.2607439505,81.578125,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"6726",1,"SO",22,1,"R",2,500,57,1,39,14,1,2,248,0,57.4453125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
"6727",100,"SO",18,0,"P",1,500,2,1,0,15,0,45,649,0,68.421875,1,0,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6728",400,"SO",20,0,"P",1,500,10,1,0,19,3,38,6294,0,66.703125,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"6729",680,"SE",19,1,"P",1,1650,13,2,0,7,1,34,0,0.2092446177,45.25,2,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6730",1,"SB",19,1,"P",3,100,8,1,35,6,1,33,61,0.125551024,46.484375,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"6732",0,"SB",18,1,"P",2,150,23,1,0,8,0,18,1054,0,80.3125,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6733",0,"SH",25,1,"R",1,950,8,2,160,4,4,16,621,0.7414064519,59.703125,1,2,864,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"6734",600,"SO",18,0,"P",2,150,43,1,0,4,0,7,0,0,42.71875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6739",1,"SO",39,0,"R",1,700,2,1,0,0,8,1,61,0.0305517369,35.21875,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"6742",900,"SO",38,2,"R",1,29900,8,1,35,14,5,16,2139,0.0976832556,59.796875,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"6745",0,"SF",23,1,"R",1,100,5,1,1,15,2,24,60,0,27.8515625,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"6746",0,"SO",18,1,"P",1,2100,5,2,46,7,3,12,124,0.6759024896,79.671875,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6748",0,"SD",23,1,"P",2,500,19,2,74,7,0,16,1,0.0525756344,61.796875,2,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6749",1,"SA",20,1,"R",1,500,49,1,99,21,0,25,1,0.0284113942,55.4296875,1,0,772,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"6750",6040,"SM",40,0,"H",2,200,1,2,0,4,2,3,4216,0,86.71875,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
"6751",1,"SB",23,3,"P",1,200,38,1,0,23,1,40,94,0.2685753955,57.9453125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6754",0,"SO",19,1,"R",1,50,24,1,50,10,1,31,373,0,77.078125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
"6755",0,"SB",22,1,"R",1,250,10,3,25,7,2,2,278,0,77.109375,1,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"6756",1,"SB",22,0,"R",1,200,17,1,0,12,8,14,3844,0,59.0703125,1,0,172,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"6757",300,"SO",20,2,"P",1,350,16,1,0,23,1,10,1,0,90.765625,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6758",500,"SB",21,1,"R",1,150,1,1,0,0,0,21,31,0,74.484375,1,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"6759",0,"SO",20,1,"R",2,2500,4,1,50,2,0,9,248,0,67.390625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
"6760",0,"SO",24,1,"P",1,5250,3,1,0,18,0,29,3907,0,63.859375,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
"6761",600,"SB",25,1,"R",2,1700,23,1,0,8,0,12,1735,0,85.265625,1,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"6762",1,"FT",19,1,"R",1,150,4,1,1,18,3,12,63,0,69.859375,1,0,74,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6763",1,"SL",19,1,"P",2,350,38,1,1,10,0,7,1,0.1252673371,39.8671875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"6764",0,"SO",20,1,"P",1,950,18,1,9,7,0,8,2014,0.5293373615,62.34375,1,1,915,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6765",0,"SF",20,1,"P",3,950,2,2,0,0,1,3,0,0.1892570951,37.75,2,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6767",0,"SC",22,1,"P",1,1100,26,1,0,2,4,1,341,0.1413084851,57.96875,2,1,136,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6768",0,"SF",19,1,"P",1,600,1,1,1,27,0,1,185,0.1575203533,39.671875,1,1,391,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6769",0,"SO",19,1,"P",1,100,4,2,0,7,0,2,185,0.2126022209,57.671875,1,1,109,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6770",0,"SC",24,1,"R",1,1950,10,1,64,13,0,12,0,0.0895493424,58.609375,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6771",460,"SH",21,1,"R",2,50,5,1,291,27,0,36,0,0.1343260817,46.8671875,1,0,280,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6772",1,"SO",19,1,"R",1,7500,4,1,25,16,2,1,1,0,40.28125,2,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6773",1,"SO",23,1,"P",1,450,6,1,0,20,0,24,496,0,39.609375,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6774",0,"SO",31,0,"R",1,100,36,2,123,10,2,11,0,0.0421261375,52.1796875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"6775",0,"SF",20,1,"R",1,750,12,1,0,11,0,1,31309,0.0278521721,54.7890625,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6778",0,"SD",19,2,"P",2,250,8,1,46,13,0,34,217,0,73.203125,1,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6781",0,"SC",18,1,"P",1,500,30,1,16,6,0,15,0,0.0202563853,78.53125,2,0,569,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6785",1,"SA",20,1,"R",1,1750,30,1,40,8,2,9,93,0.2272375277,70.109375,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"6786",300,"SA",19,1,"P",1,500,20,1,31,21,3,8,0,0.1827030354,64.15625,2,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"6788",2,"SO",24,0,"R",1,200,8,1,0,7,1,4,0,0.1719247038,60.6328125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6789",1040,"SN",39,0,"P",3,150,19,2,25,15,14,3,1458,0,36.625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
"6794",0,"SM",20,2,"P",1,1550,7,2,0,21,0,82,310,0,72.8125,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"6801",0,"SD",18,1,"P",1,400,17,1,0,0,1,9,0,0.3174321335,52.59375,1,0,13,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6806",0,"SO",22,1,"R",1,200,9,2,22,19,0,8,0,0.0031243708,72.765625,1,0,360,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6813",0,"SO",24,1,"P",1,300,31,2,0,9,0,17,0,0.2869658172,43.6328125,1,0,258,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6814",0,"SO",24,1,"R",2,500,8,1,1,27,1,2,744,0.025934141,41.0078125,1,0,447,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6815",2,"SO",27,1,"H",1,450,24,1,0,0,1,2,248,0.2392387236,73.921875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"6816",1,"SO",22,0,"R",1,50,16,3,1,21,2,18,61,0.0809135993,47.2890625,1,0,478,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6822",1,"SO",20,1,"P",1,100,16,4,20,18,1,44,528,0,72.859375,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"6823",1,"SO",18,1,"R",1,150,3,1,1,16,0,26,3566,0.3118902082,71.5625,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"6824",0,"SG",22,1,"P",1,750,7,2,10,23,4,18,279,0,67.609375,1,2,76,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"6825",240,"SA",19,0,"P",2,50,2,2,0,13,0,14,61,0.4109425936,19.3828125,3,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6826",0,"SK",19,1,"P",1,900,11,1,1,2,1,13,93,0,98.03125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"6827",0,"SH",18,1,"P",1,1500,2,1,0,18,10,10,1024,0,57.4453125,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"6829",0,"SH",21,1,"P",1,1300,5,1,42,21,3,9,33,0.2056338536,83.640625,1,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6830",1,"SB",20,1,"P",1,900,39,1,35,10,0,8,807,0,49.4609375,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6831",0,"SE",26,1,"P",1,1450,30,1,25,11,2,6,62,0.2421477744,52.5546875,1,1,1431,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6832",0,"SO",19,1,"P",2,250,2,1,21,26,0,4,310,0.1025769543,17.625,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"6833",0,"SB",20,1,"P",1,100,3,1,477,16,16,2,1,0.1960005416,45.3984375,1,0,714,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"6834",2180,"SO",38,1,"H",3,6750,1,5,1,1,1,23,588,0,58.6171875,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"6835",1,"SF",19,1,"P",2,750,2,2,101,3,0,44,33,0.0448210435,71.359375,2,2,327,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6836",0,"SO",19,1,"R",2,150,28,1,0,6,0,19,0,0,70.34375,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"6838",0,"SD",19,1,"P",2,300,15,1,1,8,1,14,496,0.2521609925,75.390625,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6839",0,"SO",19,1,"R",2,50,12,1,0,4,1,23,154,0.0591041386,32.359375,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"6840",800,"SO",19,1,"R",2,300,3,2,0,7,3,12,1,0.1213500639,49.3359375,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"6841",0,"SF",23,6,"P",2,350,19,1,24,5,0,45,1,0,52.546875,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"6842",1,"SA",19,2,"R",1,350,24,1,0,23,0,2,1394,0.0695296109,70.0625,2,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6843",0,"SE",24,0,"R",1,350,56,2,0,4,5,33,15128,0.4174776813,41.578125,1,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6844",1,"FT",26,1,"R",1,100,31,1,149,8,1,23,92,0.0287882699,36.921875,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6845",11,"SO",19,2,"R",1,400,4,1,59,2,0,8,0,0.2057371377,50.3828125,1,0,211,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"6846",200,"SE",22,1,"P",1,400,20,2,0,12,4,32,497,0,86.140625,2,0,0,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"6848",0,"FT",15,0,"P",1,150,10,1,0,1,7,29,32,0.0923804161,41.5078125,2,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6849",0,"SO",18,4,"P",3,100,2,2,0,16,0,20,186,0.0163001327,30.72265625,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6851",1,"SB",22,1,"P",1,500,26,2,34,24,3,12,185,0.012507173,47.5078125,1,2,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"6857",1,"SO",22,1,"P",1,3750,9,1,95,0,0,61,1,0.1143750227,83.390625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6859",1,"SO",24,1,"P",2,1300,2,1,50,25,0,38,94,0.0906496134,53.34375,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6863",1,"SH",24,2,"P",1,2600,18,1,30,23,6,9,248,0.0576508252,69.421875,1,1,2567,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"6865",1,"SO",19,1,"R",1,50,4,2,66,2,0,10,0,0,79.265625,1,0,7,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6866",1,"SO",19,1,"R",1,650,29,2,1,12,2,17,185,0,15.302734375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6867",0,"SL",18,0,"R",1,1050,18,1,42,6,2,9,62,0,68.296875,1,0,27,4,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
"6868",1,"SC",18,1,"P",1,1200,5,2,24,5,0,25,0,0,77.40625,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6869",0,"SO",24,4,"R",1,20900,13,2,110,7,0,16,249,0.0340834793,33.7578125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6871",0,"SO",22,1,"R",1,3200,14,1,25,11,0,14,0,0.1502227918,38.484375,2,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
"6872",0,"SC",21,0,"R",1,8950,5,1,20,1,0,14,4587,0.0370796917,50.9609375,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"6873",1,"FT",26,1,"P",1,100,6,1,75,27,0,8,31,0.1758504859,28.71484375,1,0,90,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6874",0,"SD",22,1,"P",1,650,28,1,44,17,0,39,0,0,45.78125,1,1,455,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6875",0,"SB",19,1,"P",2,1000,17,1,65,18,2,36,1488,0,89.4375,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6876",1,"SF",21,2,"P",1,100,5,1,0,0,0,5,32,0.0385487118,73.109375,1,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"6877",1,"SB",29,1,"R",1,1450,45,1,25,22,1,10,32,0.0275649633,58,1,1,1050,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"6878",0,"SC",19,2,"R",1,250,19,2,9,25,6,5,0,0,58.96875,1,0,373,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6879",2,"SF",26,0,"P",1,5500,2,1,0,13,1,10,342,0,71.21875,1,0,0,4,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"6880",0,"SB",22,0,"R",1,250,15,2,1,8,3,5,0,0.1188748921,27.26953125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6881",0,"FT",21,0,"P",1,150,16,1,0,13,1,15,0,0,59.578125,2,0,432,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"6882",500,"SB",24,1,"R",1,1100,1,1,1,13,2,11,30,0.1598201534,34.671875,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"6884",0,"SM",23,2,"P",1,2500,14,3,1,15,2,41,309,0.1379291038,89.265625,1,3,977,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"6885",300,"SO",21,0,"P",1,100,2,1,0,16,0,39,498,0.0134351402,71.671875,1,0,365,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6891",0,"SA",20,1,"P",1,5500,2,1,0,19,3,7,0,0.0173013476,50.1484375,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"6892",0,"SO",19,1,"P",1,2650,6,1,0,4,0,3,526,0,38.578125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
"6895",1,"SG",19,1,"R",1,100,17,1,0,20,1,6,497,0,81.40625,1,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"6898",120,"SO",18,3,"P",1,250,2,1,30,18,0,11,217,0.0372254442,37.5078125,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
"6903",0,"SH",21,1,"R",1,200,9,2,0,14,0,61,217,0.0751713049,26.8515625,1,0,297,5,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"6904",1,"SO",24,2,"R",1,100,8,1,0,0,0,24,1117,0,94.015625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
